Id,content,Labels
PS_421,"INDIA கூட்டணியா? NDA கூட்டணியா?  பிரசாந்த் கிஷோர் சொல்வது என்ன? | NTK | DMK

முழு பேட்டி ▶️    

#LokSabhaElection2024 #NTK #BJP #Seeman #tnmediadigital",Positive
PS_422,"🎙விழித்துக்கொண்ட சிவகங்கை  மக்கள்.. 
களம் நமக்கானது.💪
நாம் தமிழர்✊
#சீமானின்_சின்னம்_ஒலிவாங்கி_மைக்
#சிவகங்கை 
#நாம்தமிழர்கட்சி ",Negative
PS_423,"எல்லா  பகூத்தறிவு பன்னாடைகளும் இன்னிக்குதான் மனு தாக்கல் செய்திருக்காங்க‌.  பங்குனி உத்திரம். பௌர்ணமி.

ஊருக்கு தான் உபதேசம்.
#திருட்டுதிமுக 
#dmkfailstn",Opinionated
PS_424,"வாக்குஇயந்திரத்தில் வரிசைஎண் 7 ல்   #திருநெல்வேலி பாராளுமன்ற வேட்பாளர் அக்கா சத்யா அவர்களுக்கு #ஒலிவாங்கி #மைக் சின்னத்தில் வாக்களிக்கவேண்டும்
#நாம்தமிழர் #நாம்தமிழர்கட்சி
 #நெல்லை #நமதுசின்னம்_ஒலிவாங்கி
#NTK_Symbol_Mike  #Seeman #NTK #Seeman4TN #Seeman_Symbol_Mike 
#Tirunelveli ",Positive
PS_425,"வடசென்னையை பம்பரமாய் சுற்றி சுழலும் அதிமுக வேட்பாளர் ராயபுரம் மனோ



#vadachennai #royapurammano #admk",Neutral
PS_426,"திமுக சார்பில் தேர்தலில் போட்டியிட தகுதிகள் என்ன ? - பிரதமர் மோடி விளக்கம் 

#NarendraModi #DMKFailsTN #Electon2024 #Congress #DMK #JayaPlus ",Opinionated
PS_427,"எங்கள் விவசாய நிலத்தை , ஏரிகளை , குளங்களை அழித்து அதானிக்கு விமான நிலையத்தை கட்டகூடாது.. என போராடி வந்த பரந்தூர் மக்களை கைது செய்ததை மறந்துவிட்டீர்களா ?

#DMKFailsTN #DMKFails ",Opinionated
PS_428,மக்களே உஷாரா இருங்க இது தன் அந்த ௫௦௦ ரூபாய் சிலிண்டர் #Elections2024 #DMKManifesto2024 #DMKFailsTN,Sarcastic
PS_429,இந்த திருட்டு திமுக சரி இல்லனு மக்கள் அண்ணன் சீமானுக்கு வாக்கு செலுத்தி பார்த்தால் தான் தெரியும் அதுக்கு அந்த மூன்று திருடனுங்களே எவ்வளவோ மேல்னு.,Sarcastic
PS_430,"நீலகிரியில்.. 
ஐந்து ஆண்டுகளுக்கு ஒருமுறை பூக்கும் அதிசய பூ🤣😵
#DMKFailsTN ",Neutral
PS_431,"50 ஆண்டுகால திராவிட ஆட்சி
 இதுவே சாட்சி

அவலங்கள் தொடர் கதை❤🖤

😡😡😡
தமிழ்நாட்டில் கடந்த 3 ஆண்டுகளில்
 57,918 பேர் மாயமாகி உள்ளதாக
 மத்திய உள்துறை அமைச்சகம் தகவல்

#திருட்டு_திராவிடம்
#உபிஸ்பரிதாபங்கள்
#திராவிடமாடல்பரிதாபங்கள்
#சங்கிஸ்பரிதாபங்கள்

 ",Substantiated
PS_432,நீலகிரி தொகுதி வேட்பாளர் அண்ணன் ஜெயக்குமார் அவர்கள் தீவிர வாக்குச் சேகரிப்பில் .  ஏழை விவசாயியும் MP வேட்பாளராக போட்டியிட முடியும் என்பது நாம் தமிழர் கட்சியில் மட்டுமே சாத்தியம் 🎙️🫶🏼  #மக்களின்_சின்னம்_மைக் #Mike_VoiceOfPeople #Elections2024,Negative
PS_433,"இன்று பிறந்தநாள் விழா காணும்

#மாபெரும்_இயக்கத்தின்_இதயமே!

வாழ்த்த வயதில்லை வணங்குகிறோம்💐
#HBD_எடப்பாடியார்

#Edappadi #K. #Palaniswami ",Positive
PS_434,"”பாஜகவை காட்டி அச்சுறுத்தி வாக்குகளை வாங்குகிறதா திமுக..?” எம்.பி.கனிமொழி உடன் சிறப்பு நேர்காணல்

#mpkanimozhi #kanimozhispeech #dmk #specialinterview #malaimurasuseithigal    ",Positive
PS_435,"கச்சத்தீவிற்காக இப்போது திடீர் கண்ணீர் வடிக்கும் பிரதமர் மோடி, கடந்த பத்தாண்டுகளில் வரலாற்றிலேயே இல்லாத அளவுக்கு மீனவர்கள் கைது, துப்பாக்கிச்சூடு என்று நடந்ததே? ஒரு கண்டிப்பாவது இலங்கைக்குச் செய்தாரா? ஏன் செய்யவில்லை?

- கழகத் தலைவர், மாண்புமிகு முதலமைச்சர் திரு  அவர்கள்.

#ஸ்டாலின்குரல்",Substantiated
PS_436,#காவேரி தண்ணீர் காங்கிரஸ் தரமுடியாது என சொன்னதை கேட்டீங்களா ?#mkstalin? #திருட்டு_திமுக,Opinionated
PS_437,"""திமுக வார்டு உறுப்பினர்கள் மீது நடவடிக்கை தேவை""
#DMK | #ADMK | #edappadi | #stalin | #wardcouncilor ",Opinionated
PS_438,"சிறைக்குள்ளே எனக்கு ஒரு சிறை !
திருட்டு திராவிட மாடல் பயம் வரை !!

#Mike_VoiceOfPeople 
#Mike_ThePeoplesChoice 

  ",Sarcastic
PS_439,"நாம் தமிழர் கட்சி தென்காசி நாடாளுமன்ற தொகுதி வெற்றி வேட்பாளர் ஆருயிர் அண்ணன் சி.ச.இசை மதிவாணன் அவர்கள் மக்களின் குரலாக நாடாளுமன்றத்தில் ஒலித்திட வாக்களியுங்கள் வரிசை எண் 8ல் ஒலிவாங்கி(மைக்) சின்னத்தில் 

#மக்களின்_சின்னம்_மைக்
#Mike_VoiceOfPeople ",Positive
PS_440,Also andha word இனப்பெருக்கம் not இனைபெருக்கம்,Opinionated
PS_441,ஐபிஎஸ் படிச்சு எழுதுனியா பார்த்து எழுதினியா #seeman  #shorts #viralvideo #shortsfeed #trendingreels,Opinionated
PS_442,"பாரதப் பிரதமர் அவர்களின் மேல 10 வருஷத்துல எதாவது ஒரு ஊழல் குற்றச்சாட்டு இருக்கிறதா...?

- ராதிகா சரத்குமார்

பதில் சொல்ல கொத்தடிமைகளுக்கு திராணி இருக்கிறதா,...? ",Neutral
PS_443,"ஓட்டு மெஷினில் நாம் தமிழருக்கு சின்னம் மாற்றமா? - புகாருக்கு தலைமை தேர்தல் அதிகாரி விளக்கம்

#Seeman | #NaamTamilarKatchi | #ElectionCommissionOfIndia | #ThanthiTV ",Neutral
PS_444,"மாநில அளவிலான கபடி போட்டி.. மல்லுகட்டிய வீரர்களுக்கு சிறப்பு பரிசுகள்..! 

#Edappadi #Kabaddi #Tournament #NewsTamil24x7 ",Negative
PS_445,"நாம் தமிழர் என்ன ஜெயிக்கவா போட்டி போடுறாங்க... தமாசுக்கு போட்டி போடுறாங்க... - Savukku Shankar about Seeman

#ArasiyalArattai
Full Episode Link: 

#savukkushankar #seeman #GKvasan #TMKM #bjp #Thirumavalavan #NTK #Elections2024 #savukkumedia ",Positive
PS_446,"ஆரணி பாராளுமன்றத் தொகுதிக்குட்பட்ட போளூர் மற்றும் களம்பூர் பேரூராட்சி பகுதிகளில் பொதுமக்களிடம் வாக்கு சேகரிப்பு மற்றும் பொதுக்கூட்டம் நடைபெற்றது.
#DRBAKIYALAKSHMI4ARANI #NTK4ARANI
#NTK4TN
#SEEMAN
#NAAMTAMILARKATCHI
#NTK_Symbol_Mike
#நமது_சின்னம்_ஒலிவாங்கி
#Seeman4TN #சீமான் ",Neutral
PS_447,"கடைக்கு போய்டு வந்த எங்க அம்மா பாஜக வேட்பாளர் நோட்டீஸ் கொண்டு வந்தாங்க. 

என்னமானு கேட்டா

10 பசங்க பிரச்சாரத்துக்கு வந்தாங்கடா பாஜக நோட்டீஸ் குடுத்துட்டு இவர்களுக்கு போடாதிங்க சீமானுக்கு போடுங்கனு சொல்லிட்டு போறாங்கனு சிரிக்கறாங்க.

அண்ணன் சொன்னது நியாபகம் வருது  ",Opinionated
PS_448,"2024 தேர்தல், எதிர்க்கட்சி முதலமைச்சர்கள் மீது பாஜக அரசின் பழிவாங்கும் நடவடிக்கைகள், பாஜகவின் திடீர் மீனவர் பாசம், ஆளுநர்களின் அத்துமீறலுக்குக் கடிவாளம் போடுவது, மகளிர் இடஒதுக்கீடு, அதிமுக-பாஜக மறைமுகக் கூட்டணி, #INDIA கூட்டணியின் பிரதமர் வேட்பாளர் உள்ளிட்ட பல கேள்விகளுக்கு இன்றைய  &  நாளேடுகளில் எனது விரிவான பதில்கள்..

🔗

🔗",Sarcastic
PS_449,"” ஸ்டாலினுக்காக ஸ்வீட் ""
 - கோவையில் சாலை தடுப்புகளில் ஏறி குதித்து ஸ்வீட்  வாங்கிய  ராகுல் காந்தி #Rahul_Gandhi  #DMKFails #Congress #MKStalin ",Sarcastic
PS_450,"மாநில உரிமைகள் சார்ந்து காங்கிரஸ் எடுத்த முடிவுகள்… 

#Minnambalam #KNNehru #MKStalin #DMK #elections2024 ",Opinionated
PS_451,ஓரின சேர்க்கை இயற்கையானது,Opinionated
PS_452,"தமிழ்நாட்டின் பிரச்சினையும் அதற்கான தீர்வும் 

திமுகவா அண்ணாதிமுகவா..? 

பிரச்சினை தரும் கட்சியா - தீர்வுதரும் கட்சியா 😍
#ADMK
#teenagers
#ADMK_CHN ",Neutral
PS_453,"தமிழ்நாட்டில் நாம் தமிழர் கட்சிக்கு ஏன தேசிய, திராவிட கட்சிகள் பயப்படுகின்றன?
1)பாஜக கலவரம் செய்ய முடியாது. 2)திமுக, அதிமுக கொள்ளையடிக்க முடியாது.
3)காங்கிரஸ் கால் ஊன்றவே முடியாது. 
#மக்களின்_சின்னம்_மைக் 
   ",Substantiated
PS_454,"கூப்பு உறுதி 💯
#DMKFailsTN ",None of the above
PS_455,"ஆரணி நாடாளுமன்றத் தொகுதி 🔥💯🦁

 #ADMK_SLM
  #admk #Aiadmk   #ADMKForTN #வாக்களிப்பீர்_இரட்டைஇலைக்கே  #அதிமுக #இரட்டைஇலை #ஒற்றைவிரலால்_ஒங்கிஅடிப்போம் ",Opinionated
PS_456,எவன்டா அந்த ஸ்கிரிப்ட் ரைட்டரு. 😂,Sarcastic
PS_457,"’10 லட்சம் கோடியா! எங்கள் காதுகள் பாவமில்லையா!’ மோடிக்கு ஸ்டாலின் சரமாரி கேள்வி!



#Modi  #MKStalin #LokSabhaElections2024 #DMK #BJP",Sarcastic
PS_458,"உலக மகா நடிப்புடா சாமி..!!

இது நம்ம லிஸ்ட்லயே இல்லையே...??

#PMK #BJP4India #Annamalai #Farming #viral #Comedy #Anbumani #Anbumaniramadoss #SowmiyaAnbumani #dmk #Admk ",Sarcastic
PS_459,"ஏன் நாம் தமிழர் கட்சிக்கு வாக்களிக்க வேண்டும் ????

சகோதரியின் கருத்துக்கள்
வாக்களிக்க தூண்டும் !!!!!!!!

#NTK_Symbol_Mike 
#சீமானின்_சின்னம்_ஒலிவங்கி 

  ",Positive
PS_460,"மார்க்சிஸ்ட் கம்யூனிஸ்ட் கட்சியின் மாவட்ட செயலாளர் தோழர்.சுந்தர்ராஜன், பொதுமக்கள் மற்றும் கழக உடன்பிறப்புகள் திரளாக பங்கேற்றனர்.




#DMK #MKStalin #UdhayanidhiStalin #Vote4DMK #DMKITWING #DMKNRIWing #DrKalanidhiVeeraswamy #நாடும்_நமதே_நாற்பதும்_நமதே",Substantiated
PS_461,"பாஜக ஆட்சி படுதோல்வி அடைந்துவிட்டது: முதல்வர் 🖤❤️

#MKStalin | #DMK | #BJP | #LokSabaElection2024 | #Election2024
#Vote4INDIAAlliance #Vote4DMK_Alliance 
#NoVoteForModi #NoVoteForBJP ",Neutral
PS_462,"தமிழ்நாட்டிற்கு எதற்கு காங்கிரஸ் பாஜக ❓

தமிழ்நாட்டை நாசமாக்கிய திமுக அதிமுக இனி எதற்கு ❓

தமிழினத்தின் அடையாளம் #நாம்தமிழர்கட்சி'க்கே நம் வாக்கு 💪

#மக்களின்_சின்னம்_மைக் 🎙️
#Mike_VoiceOfPeople 🎙️ ",Positive
PS_463,"காவிரி பிரச்சனையில் திமுகவின் நிலை என்ன? 

#Seeman | #NTK | #LokSabhaElections2024 | #2024Election | #ElectionWithIBCTamil ",Negative
PS_464,"முற்றும் வார்த்தை மோதல்: இபிஎஸ் Vs அண்ணாமலை

#ADMK | #BJP | #EdappadiPalaniswami | #Annamalai | #LokSabaElection2024 | #ElectionWithPT ",Sarcastic
PS_465,"சிவகாசியில் இன்று வாகனப்பரப்புரையில் விருதுநகர் பாராளுமன்ற வெற்றி வேட்பாளர் மருத்துவர் சீ.கெளசிக் அவர்கள்...

#சீமானின்_சின்னம்_ஒலிவாங்கி ",Sarcastic
PS_466,"சண்முகம் அண்ணன் 🦁🔥🔥

 #ADMK_SLM
  #admk #Aiadmk   #ADMKForTN #வாக்களிப்பீர்_இரட்டைஇலைக்கே  #அதிமுக #இரட்டைஇலை #ஒற்றைவிரலால்_ஒங்கிஅடிப்போம்

",Neutral
PS_467,"#பித்தளாட்ட_மாடல் அரசு!

#Election2024 #DMKFailsTN ",Negative
PS_468,"அன்பை வெளிப்படுத்திய தம்பிகள் மகிழ்ச்சி வெள்ளத்தில் மிதந்த அண்ணன் செந்தமிழன் சீமான்  ❤️

#மக்களின்_சின்னம்_மைக்
#Mike_VoiceOfPeople
#Elections2024 ",Negative
PS_469,"உங்கள் வன்மங்களை
இங்கே கொட்டவும்...😚
#பால்டாயில்_உதய்
#கஞ்சாநிதி #NoVoteToDMK

#Katchatheevu #IPL2024 #2GScam
#BJP4India #SenthilBalaji
#Drug_Mafia_DMK #DMKFailsTN
#CongressMuktBharat ",Opinionated
PS_470,"ரெண்டே லைன் சார்… திருக்குறல் மாறி ♥️🤗
#Rahul_Gandhi #RahulGandhiHopeOfIndia 
#DMK ",Substantiated
PS_471,"வாயைத் திறங்க பாதம் தாங்கிய பழனிசாமி!

#AdmkFailsTN #Edappadi 
#BJPSlaves ",Negative
PS_472,தமிழ்நாட்டில் அமித் ஷாவின் செல்வாக்கு... #NoVoteForBJP #Vote4INDIA #DMK #MKStalin,Neutral
PS_473,"#சீமானின்_சின்னம்_ஒலிவாங்கி #Seeman #Seeman2024 #Seeman4TN #Seemanism #சீமானிசம் #SEEMAN2024ELECTION #மக்கள்-தலைவன்-சீமான் 
அப்பாடா 🙄 ஒரு வழியா நாம் தமிழர் கட்சிக்கு தேர்தல் ஆணையம் இந்த நல்லதையாது பண்ணிச்சே | Ragasiya Ottran  via ",Sarcastic
PS_474,"எடப்பாடி என்ன ஜெயலலிதாவா? நாஞ்சில் சம்பத் ஆவேசம்!

Full video link : 

#NakkheeranTV #NanjilSampath  #edappadi #edappadi #EdappadiPalanisamy #ops #OPanneerselvam #ADMK #nanjil #TTVDinakaran ",Opinionated
PS_475,"பாஜகவிற்கான வெற்றி சதவீதம்? எதற்கும் MP-க்கள் பொறுப்பேற்க மாட்டார்கள்! Kubendiran Exclusive
Link : 

#LokSabhaElection2024 #NarendraModi #mpelection #DMKAlliance #MKStalin #BJP4India #Annamalai #Seeman #DayanidhiMaran #ttvdhinakaran #edappadipalanisamy #ntk #seeman #eps #admk #dmkfails",Opinionated
PS_476,"தமிழ்நாட்ல போதை பொருள்கள் எவ்வளவு வேகமாக பரவியிருப்பது என்பதற்கு இது ஒரு சான்று.   

#Drug_Mafia_Dmk 
#போதை_கடத்தல்_திமுக ",None of the above
PS_477,"நேரம் Weekend 10 30 pm
MI Vs CSK on
ஆனா உடன் பிறப்புக்கு என்ன கவலனு பாத்திங்களா 😂😂
பாவம் வழக்கம் போல ரைட்டப்ப தூங்கினு வந்து சாபம் விடுது. 

அல்லக்கை உடன்பிறப்புகளை
அலற விடும் தம்பி/தங்கைகள்

#Mike_ThePeoplesChoice
#மக்களின்_சின்னம்_மைக்
#மக்களின்_சின்னம்_ஒலிவாங்கி ",Substantiated
PS_478,"தமிழிசை சௌந்தர்ராஜன் ஒரு மாநிலம் மற்றும் யூனியன் பிரதேசத்தின் ஆளுநராக இருந்தாலும் நாடாளுமன்ற தேர்தலில் போட்டியிட்டு தனது திறமையை நிரூபிக்க வேண்டும் என்று கேட்டுக் கொள்ளப்பட்டுள்ளார்.
 பிற்படுத்தப்பட்ட வகுப்பைச் சேர்ந்தவர் என்பதை நினைவில் கொள்ளுங்கள். 

ராஜ்யசபா உறுப்பினரும், ஒன்றிய இணை அமைச்சருமான எல்.முருகன் ஊட்டியில் களமிறக்கப்பட்டு மக்கள் மத்தியில் அழைக்கழிக்கப்படுகிறார். 
 தலித் சமூகத்தைச் சேர்ந்தவர் என்பதை நினைவில் கொள்வோம்.

நயினார் நாகேந்திரன் ஒரு சட்டமன்ற உறுப்பினர், வாட்டும் வெயிலில் வியர்வை சிந்தி தேர்தலில் போராட வேண்டும் என்று கேட்டுக் கொள்ளப்பட்டுள்ளார்.
 பிற்படுத்தப்பட்ட வகுப்பைச் சேர்ந்தவர் என்பதை சொல்லித் தெரியவேண்டியதில்லை. 

ஆனால், தேர்தலில் மக்களைச் சந்தித்துப் போட்டியிட்டு, கொளுத்தும் வெயிலில் சுற்றி வெற்றி பெறாத  மற்றும்  ஆகியோர் வசதியாக, எம்.பி.க்களாகவும், அமைச்சர்களாக தொடர்கிறார்கள்.

கெடுவாய்ப்பாக பாஜக மீண்டும் ஆட்சிக்கு வந்தால் அவர்களுக்கு மிக முக்கியமான இலாகாக்கள் வழங்கப்படும். அவர்கள் இருவருமே உயர்சாதி பிராமணர்கள் என்பதை நினைவில் கொள்வோம். 

பா.ஜ.க., உயர் சாதி, தாழ்த்தப்பட்ட சமூகங்களுக்கு இடையே பாகுபாடு காட்டவில்லை என்றால், திருச்சியில் நிர்மலா தாயையும், தென் சென்னையில் ஜெய்சங்கரையும் நிறுத்தட்டும். 

பாஜக உயர்சாதிக்கு ஆதரவான கட்சி என்பதற்கு இதைவிட வேறு ஆதாரம் வேண்டுமா?
 #BJPFailsIndia #BJPisAntiOBC 
#BJPisAntiDalit

(நேற்று நான் X தளத்தில் செய்த பதிவின் தமிழாக்கம்) நன்றி ",Opinionated
PS_479,"நாம் தமிழர் கொள்கைகளால்
ஈர்க்கப்பட்டு தமிழ்தேசிய
அரசியலுக்குள் நுழைந்தேன் !

அண்ணன் சீமான் பேச்சுக்களால் 
ஈர்க்கப்பட்டு தமிழர்களுக்கான
அறத்திற்காக பயணிக்கிறேன் !!

#NTK_Symbol_Mike 
#சீமானின்_சின்னம்_ஒலிவங்கி 

  ",Positive
PS_480,"திமுகவிற்கு எவனும் ஓட்டு போடக்கூடாது.
நானும் எனது மகனும் சேர்ந்து ஒவ்வொரு வீடாகச் சென்று திமுகவிற்கு ஓட்டு போடக்கூடாது என்று சொல்லி வருகிறோம்.

திருப்பூர் உபியின் மனக்குமுறல்

#DMKFailsTN #திமுக_நாட்டுக்கும்_வீட்டுக்கும்_கேடு
#ஒரு_வயசான_திருட்டுபய ",Sarcastic
PS_481,டிவி சீரியல் போல் நாடகம் போடுகிறது பாஜக - முதல்வர்    #MKStalin  | #CMStalin | #DMK |  | #BJPFails | #VelichamTV,Sarcastic
PS_482,"மேகதாது அணை கட்டப்படும் - முதல்வர் ஸ்டாலின் மவுனம் காப்பது ஏன்? Dr.அன்புமணி இராமதாஸ் கண்டனம்!

#DrAnbumaniRamadoss #PMK #DMK #MKStalin #Congress #KarnatakaCM #megathathu #Tamilnadu 
",Substantiated
PS_483,"அரசியலில் அண்ணாமலை ஒரு அப்ரண்டீஸ்.. ஜெயக்குமார் விமர்சனம்

#Chennai #Jayakumar #ADMK #Annamalai #NewsTamil24x7 ",Opinionated
PS_484,"மக்களவை தேர்தல் 2024 : வெற்றி வாய்ப்பு யாருக்கு?

தொகுதி : கோவை

#LokSabhaElection2024 | #ADMK | #BJP | #DMK | #NTK |   |  |  |  | #GanapathyRajkumar | #Kalaimani ",Neutral
PS_485,"வாக்குஇயந்திரத்தில் வரிசைஎண் 7 ல்   #திருநெல்வேலி பாராளுமன்ற வேட்பாளர் அக்கா சத்யா அவர்களுக்கு #ஒலிவாங்கி #மைக் சின்னத்தில் வாக்களிக்கவேண்டும்
#நாம்தமிழர் #நாம்தமிழர்கட்சி
 #நெல்லை #நமதுசின்னம்_ஒலிவாங்கி
#NTK_Symbol_Mike  #Seeman #NTK #Seeman4TN #Seeman_Symbol_Mike 
#Tirunelveli ",Positive
PS_486,அது ஈரோட்ட இல்லை திருப்பூர்,None of the above
PS_487,"யார் காணாமல் போவார்கள் என்று மக்கள் முடிவு செய்வார்கள்; அதிமுகவிடம் பூச்சாண்டி காட்டுவதை நிறுத்திக்கொள்ளுங்கள் - இபிஎஸ்

#EdappadiPalaniswami | #ADMK | #BJP | #Annamalai | #LokSabaElection2024 | #ElectionWithPT ",Sarcastic
PS_488,"மழை பாதிப்புக்கு திமுக அரசே பொறுப்பு: எடப்பாடி தாக்கு! 
 | #Edappadi | #Rain
",Negative
PS_489,"""கட்சி உடையவில்லை ஒன்றாக இருக்கு ! - பேட்டி கொடுப்பதால் ஒன்றும் ஆகப்போறதில்லை - அடிக்கடி தமிழகம்..ஏமாத்து வேலையெல்லாம் எடுபடாது"" - மேடையில் சீறிய ஈபிஎஸ்! 

 

#eps | #admk | #thanthitv | #elections2024 | #electioncommission",Opinionated
PS_490,"கருணாநிதியின் சாராயக் கடை மூடப்படும் . 

மாட்டுக்கறியுடன் பனம்பால் தென்னம்பால் விருந்து . 

#மக்களின்_சின்னம்_மைக்
#Mike_VoiceOfPeople
#Elections2024 ",Sarcastic
PS_491,"#NEWSUPDATE | 2021ல் பாஜகவுடன் கூட்டணி அமைக்காமல் இருந்திருந்தால் அதிமுக ஆட்சிக்கு வந்திருக்கும் - முன்னாள் அமைச்சர் கடம்பூர் செ.ராஜூ 

Click Link: 

#NewsTamil24x7 | #BJPAlliance | #ADMK | #kadamburraju | #ParliamentElection2024 | #Elections2024 ",Neutral
PS_492,ப்ராங் ஷோ கடைசி நிமிடம் கண்ணீர் வரவழைத்து விட்டது,Opinionated
PS_493,"விசிலும் போட்டுருடும்..! 
ஓட்டை யும் போட்டுரும்..! 
#மக்களின்_சின்னம்_மைக்
#Mike_VoiceOfPeople 🎙️#மக்களின்_சின்னம்_ஒலிவாங்கி",Positive
PS_494,"#Mike- அ கையில் எடுக்கட்டுமா?

#VoteforMike
#மக்களின்_சின்னம்_மைக் ",Substantiated
PS_495,"#JUSTIN | சீமானுக்கு சின்னமும் இல்லை ஓட்டும் இல்லை - அண்ணாமலை

#Annamalai | #BJP | #Seeman | #NTK ",Positive
PS_496,"அசத்தலாக பாட்டு பாடிய சீமான்... பேருந்தை நிறுத்தி ரசித்து சென்ற ஓட்டுநர்
#Seeman #NaamTamilarKatchi #sathiyamtv ",Positive
PS_497,"அரசியல் ஒரு சாக்கடை என்றால் அதை சுத்தம் செய்வது யார் வேலை?

#மக்களின்_சின்னம்_மைக் #Mike_VoiceOfPeople ",Positive
PS_498,"படத்தில் வில்லன் , நிஜத்தில் ஹிரோ.#BJP #bjpfails #Modi #modifails #Annamalai #vote4indiaalliance #Vote4DMK #vote4india #DMK #mkstalin ",Substantiated
PS_499,"நான் மருத்துவர் பாக்கிய லட்சுமி

ஆரணி நாடாளுமன்றத் தொகுதி- யின் நாம் தமிழர் கட்சி வேட்பாளர்.!

நமது சின்னம் - ஒலிவாங்கி 🎙️ (MIKE)

#NTKCandidate #Aarani  #NTK #Mike_TheVoiceOfPeople #VoteForMike ",Neutral
PS_500,நாலா மடிச்சி உள்ள வைங்க வேதத்த,Sarcastic
PS_501,"உலகின் தலைசிறந்த 
சொல் செயல் .....

தம்பிகள் செய்து காட்டுவார்கள்.....
#seeman
#ttf
#சீமானின்_சின்னம்_ஒலிவாங்கி ",Sarcastic
PS_502,"#EXCLUSIVE 
தமிழ்நாட்டில் உள்ள அதிமுக, திமுக ஊழல் கட்சிகள்; 
பாஜகவை ஒரு வாய்ப்பாக மக்கள் பார்க்கின்றனர் - 
தமிழ் தொலைக்காட்சிக்கு முதன் முறையாக 
உள்துறை அமைச்சர் அமித் ஷா பிரத்யேக பேட்டி 
#Amitsha #BJP #ADMK #DMK #Madurai #News18TamilNadu   |  ",Sarcastic
PS_503,"#Watch | சிவகங்கை தொகுதி நாதக வேட்பாளர் எழிலரசிக்கு ஆதரவாக பாடல் பாடி தேர்தல் பரப்புரையில் ஈடுபட்ட சீமான்!

#SunNews | #Sivaganga | #Seeman | #NTK | #ElectionsWithSunNews ",Negative
PS_504,"எல்லா பக்கமும் விரட்டி விரட்டி அடிச்சா எங்கே தான் போவாங்க திமுக வேட்பாளர்கள் ..!🖕🖕🖕😂😂😂😂😂
#திருட்டுதிராவிடமாடல் 
#DMKFailsTN ",Neutral
PS_505,"#சீமானின்_சின்னம்_ஒலிவாங்கி #Seeman #Seeman2024 #Seeman4TN #Seemanism #சீமானிசம் #SEEMAN2024ELECTION #மக்கள்-தலைவன்-சீமான் 

நாம் தமிழர் கட்சிக்கு சின்னம் பறிபோனதால் பாதிப்பு ஏற்படுமா? - Ayyanathan Interview  via ",Sarcastic
PS_506,"நான் வெள்ளையாக இருந்திருந்தால் நாட்டின் பிரதமராகி இருப்பேன்; பிரசாரத்தின் போது நிறம் குறித்து பேசி சீமான் வேதனை

#Seeman #NaamTamilarKatchi #Erode #ParliamentElection #ElectionCampaign #AsianetNewsTamil

",Substantiated
PS_507,"தமிழ்நாட்டிலும், அண்டை மாநிலங்களிலும் வாழும் தெலுங்கு, கன்னட மொழி பேசும் திராவிட உடன்பிறப்புகள் அனைவருக்கும் உகாதி - புத்தாண்டு நல்வாழ்த்துகள்!

புத்தாண்டு புதிய தொடக்கங்களுக்கு வித்திடட்டும்! தென்னகத்தின் உரிமைகள் மீட்கப்பட்டு நமக்குரிய வரிப்பகிர்வைப் பெறும் ஆண்டாக அமையட்டும்!

#HappyUgadi

#BJPLootingOurTax #SouthTaxMovement",Substantiated
PS_508," 13/4/2024 காலை 10 மணி முதல் #மக்களின்_சின்னம்_மைக்
#Mike_VoiceOfPeople
என்ற கொத்துக்குறியைப் பயன்படுத்தி அனைவரும் தங்கள் கருத்துக்களைப் பதிவிடவும்!",Positive
PS_509,"ஃபுல் மப்பில் 
உளறிக்கொட்டிய உதயநிதி..🤧 ",Substantiated
PS_510,"நாகரீக அரசியல் எங்க கொண்டு வந்து நிறுத்தியிருக்கு பாருங்க தலைவரே   
சங்கிகளுக்கு நாம் காட்டும் அரசியல் நாகரீகம் 
நாளை நம்மையே அழித்துவிடும்... 🚶🚶🚶🚶🚶 ",Opinionated
PS_511,"இன்றைய தினம் தென்காசி பாராளுமன்ற தேசிய ஜனநாயக கூட்டணியின் வெற்றி வேட்பாளர் தமிழின வேந்தர் திரு
 அவர்களை ஆதரித்து வாக்கு சேகரிப்பின் போது...
#தென்காசி | #tenkasi | #JP4Tenkasi | #JOHNPANDIAN | #viyangopandian | #tamilpolitics | #annamalaiBJP | #DMKFailsTN | #BJPAlliance",Opinionated
PS_512,"பொள்ளாச்சி மக்களவைத் தொகுதி - ஓர் அறிமுகம்

#loksabhaelections2024 #Election2024 #pollachi #congress #aiadmk #bjp #ntk #politics2024  #parliment #pollachiconstituency #hindutamil ",Positive
PS_513,"மைக் சின்னத்திற்கு வாக்கு செலுத்த சொல்கிறார் தளபதி விஜய் 💥💥💥💥💥🔥🔥🎙️🎙️🎙️

#மக்களின்_சின்னம்_மைக் 
  #seeman 
   
  #நாம்தமிழர் ",Positive
PS_514,"234 சட்டமன்றத் தொகுதியிலும் , 40 நாடாளுமன்றத் தொகுதியிலும் போட்டியிடும் ஒரே கட்சி நாம் தமிழர் கட்சி 

மற்றவர்களுக்கு பயம் ! 

செந்தமிழன் சீமான் 
தலைமை ஒருங்கிணைப்பாளர்


#மக்களின்_சின்னம்_ஒலிவாங்கி 
#Mike_ThePeoplesChoice 
#Elections2024 ",Opinionated
